,Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F
9176,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9177,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9178,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9179,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9180,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9181,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9182,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9183,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9184,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9185,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9186,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9187,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9188,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9189,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9190,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9191,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9192,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9193,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9194,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9195,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9196,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9197,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9198,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9199,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9200,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9201,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9202,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9203,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9204,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9205,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9206,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9207,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9208,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9209,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9210,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9211,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9212,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9213,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9214,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9215,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9216,Harvard Glacier,Exists,435.408,N/A,61.329167,-147.532785,2014-12-01,52.53
9217,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9218,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9219,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9220,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9221,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9222,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9223,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9224,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9225,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9226,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9227,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9228,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9229,Wolverine Glacier,Exists,16.5713,N/A,60.389003,-148.906829,2014-12-01,52.53
9230,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9231,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9232,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9233,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9234,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9235,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9236,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9237,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9238,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9239,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9240,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9241,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9242,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9243,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9244,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9245,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9246,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9247,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9248,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9249,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9250,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9251,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9252,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9253,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9254,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9255,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9256,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9257,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9258,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9259,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9260,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9261,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9262,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9263,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9264,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9265,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9266,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9267,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9268,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9269,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9270,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9271,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9272,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9273,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9274,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9275,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9276,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9277,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9278,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9279,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9280,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9281,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9282,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9283,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9284,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9285,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9286,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9287,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9288,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9289,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9290,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9291,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9292,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9293,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9294,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9295,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9296,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9297,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9298,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9299,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9300,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9301,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9302,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9303,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9304,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9305,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9306,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9307,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9308,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9309,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9310,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9311,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9312,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9313,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9314,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9315,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9316,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9317,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9318,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9319,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9320,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9321,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9322,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9323,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9324,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9325,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9326,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9327,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9328,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9329,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9330,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9331,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9332,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9333,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9334,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9335,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9336,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9337,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9338,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9339,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9340,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9341,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9342,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9343,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9344,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9345,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9346,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9347,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9348,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9349,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9350,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9351,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9352,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9353,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9354,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9355,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9356,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9357,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9358,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9359,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9360,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9361,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9362,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9363,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9364,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9365,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9366,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9367,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9368,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9369,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9370,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9371,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9372,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9373,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9374,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9375,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9376,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9377,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9378,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9379,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9380,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9381,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9382,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9383,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9384,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9385,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9386,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9387,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9388,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9389,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9390,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9391,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9392,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9393,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9394,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9395,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9396,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9397,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9398,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9399,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9400,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9401,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9402,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9403,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9404,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9405,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9406,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9407,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9408,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9409,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9410,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9411,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9412,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9413,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9414,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9415,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9416,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9417,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9418,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9419,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9420,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9421,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9422,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9423,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9424,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9425,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9426,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9427,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9428,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9429,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9430,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9431,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9432,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9433,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9434,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9435,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9436,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9437,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9438,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9439,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9440,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9441,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9442,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9443,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9444,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9445,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9446,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9447,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9448,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9449,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9450,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9451,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9452,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9453,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9454,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9455,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9456,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9457,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9458,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9459,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9460,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9461,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9462,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9463,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9464,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9465,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9466,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9467,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9468,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9469,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9470,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9471,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
9472,Wernicke Glacier,Exists,105.487,N/A,60.802183,-144.223268,2007-04-01,40.49
